--- STARTED NEW SESSION ---
Frame 1599 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.37ms | Contrast: 0.89ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1600 -> Crop: 0.06ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.88ms | Blur: 0.18ms | HSV Conv: 0.10ms | Total Preprocess: 1.92ms
Frame 1601 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.40ms | Contrast: 0.82ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.79ms
Frame 1602 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.39ms | Contrast: 0.80ms | Blur: 0.08ms | HSV Conv: 0.09ms | Total Preprocess: 1.82ms
Frame 1603 -> Crop: 0.20ms | Resize: 0.32ms | Bright: 0.41ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.92ms
Frame 1604 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.89ms | Blur: 0.27ms | HSV Conv: 0.10ms | Total Preprocess: 2.02ms
Frame 1605 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.36ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.72ms
Frame 1606 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.36ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.71ms
Frame 1607 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.91ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.96ms
Frame 1608 -> Crop: 0.06ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.89ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.84ms
Frame 1609 -> Crop: 0.05ms | Resize: 0.35ms | Bright: 0.40ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.79ms
Frame 1610 -> Crop: 0.06ms | Resize: 0.39ms | Bright: 0.52ms | Contrast: 1.00ms | Blur: 0.13ms | HSV Conv: 0.10ms | Total Preprocess: 2.20ms
Frame 1611 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.92ms | Blur: 0.06ms | HSV Conv: 0.12ms | Total Preprocess: 1.85ms
Frame 1612 -> Crop: 0.05ms | Resize: 0.47ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.92ms
Frame 1613 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.81ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.74ms
Frame 1614 -> Crop: 0.06ms | Resize: 0.42ms | Bright: 0.55ms | Contrast: 0.85ms | Blur: 0.11ms | HSV Conv: 0.10ms | Total Preprocess: 2.10ms
Frame 1615 -> Crop: 0.04ms | Resize: 0.34ms | Bright: 0.38ms | Contrast: 0.84ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.77ms
Frame 1616 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.34ms | Contrast: 0.76ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.62ms
Frame 1617 -> Crop: 0.05ms | Resize: 0.42ms | Bright: 0.35ms | Contrast: 0.88ms | Blur: 0.08ms | HSV Conv: 0.12ms | Total Preprocess: 1.90ms
Frame 1618 -> Crop: 0.07ms | Resize: 0.31ms | Bright: 0.39ms | Contrast: 0.83ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.77ms
Frame 1619 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.53ms | Contrast: 0.83ms | Blur: 0.13ms | HSV Conv: 0.09ms | Total Preprocess: 2.04ms
Frame 1620 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.83ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.78ms
Frame 1621 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.35ms | Contrast: 0.81ms | Blur: 0.06ms | HSV Conv: 0.09ms | Total Preprocess: 1.66ms
Frame 1622 -> Crop: 0.05ms | Resize: 0.40ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.23ms | HSV Conv: 0.09ms | Total Preprocess: 2.00ms
Frame 1623 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.89ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.84ms
Frame 1624 -> Crop: 0.10ms | Resize: 0.34ms | Bright: 0.63ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 2.09ms
Frame 1625 -> Crop: 0.04ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.09ms | Total Preprocess: 1.77ms
Frame 1626 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.48ms | Contrast: 0.83ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.95ms
Frame 1627 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.79ms
Frame 1628 -> Crop: 0.05ms | Resize: 0.45ms | Bright: 0.54ms | Contrast: 0.87ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 2.09ms
Frame 1629 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.53ms | Contrast: 0.87ms | Blur: 0.09ms | HSV Conv: 0.11ms | Total Preprocess: 1.96ms
Frame 1630 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.91ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.83ms
Frame 1631 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.35ms | Contrast: 0.78ms | Blur: 0.06ms | HSV Conv: 0.09ms | Total Preprocess: 1.65ms
Frame 1632 -> Crop: 0.05ms | Resize: 0.46ms | Bright: 0.40ms | Contrast: 0.86ms | Blur: 0.22ms | HSV Conv: 0.12ms | Total Preprocess: 2.10ms
Frame 1633 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.37ms | Contrast: 0.82ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.72ms
Frame 1634 -> Crop: 0.05ms | Resize: 0.36ms | Bright: 0.38ms | Contrast: 0.81ms | Blur: 0.07ms | HSV Conv: 0.09ms | Total Preprocess: 1.76ms
Frame 1635 -> Crop: 0.05ms | Resize: 0.36ms | Bright: 0.35ms | Contrast: 0.86ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1636 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.35ms | Contrast: 0.82ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.71ms
Frame 1637 -> Crop: 0.05ms | Resize: 0.38ms | Bright: 0.36ms | Contrast: 0.81ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.77ms
Frame 1638 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.89ms | Blur: 0.23ms | HSV Conv: 0.10ms | Total Preprocess: 2.00ms
Frame 1639 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.82ms | Blur: 0.08ms | HSV Conv: 0.12ms | Total Preprocess: 1.74ms
Frame 1640 -> Crop: 0.05ms | Resize: 0.38ms | Bright: 0.53ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.99ms
Frame 1641 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.40ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1642 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.54ms | Contrast: 0.88ms | Blur: 0.10ms | HSV Conv: 0.11ms | Total Preprocess: 1.99ms
Frame 1643 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.40ms | Contrast: 1.03ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.97ms
Frame 1644 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.37ms | Contrast: 0.82ms | Blur: 0.27ms | HSV Conv: 0.10ms | Total Preprocess: 1.93ms
Frame 1645 -> Crop: 0.04ms | Resize: 0.31ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.75ms
Frame 1646 -> Crop: 0.07ms | Resize: 0.45ms | Bright: 0.57ms | Contrast: 0.95ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 2.20ms
Frame 1647 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1648 -> Crop: 0.08ms | Resize: 0.35ms | Bright: 0.38ms | Contrast: 0.83ms | Blur: 0.21ms | HSV Conv: 0.10ms | Total Preprocess: 1.95ms
Frame 1649 -> Crop: 0.05ms | Resize: 0.42ms | Bright: 0.43ms | Contrast: 0.99ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 2.07ms
Frame 1650 -> Crop: 0.05ms | Resize: 0.29ms | Bright: 0.52ms | Contrast: 0.81ms | Blur: 0.17ms | HSV Conv: 0.10ms | Total Preprocess: 1.93ms
Frame 1651 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.52ms | Contrast: 0.89ms | Blur: 0.07ms | HSV Conv: 0.09ms | Total Preprocess: 1.93ms
Frame 1652 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.35ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.71ms
Frame 1653 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.36ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.78ms
Frame 1654 -> Crop: 0.05ms | Resize: 0.37ms | Bright: 0.36ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.77ms
Frame 1655 -> Crop: 0.05ms | Resize: 0.35ms | Bright: 0.38ms | Contrast: 0.83ms | Blur: 0.14ms | HSV Conv: 0.09ms | Total Preprocess: 1.83ms
Frame 1656 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.82ms
Frame 1657 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.40ms | Contrast: 0.82ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.76ms
Frame 1658 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.86ms | Blur: 0.21ms | HSV Conv: 0.10ms | Total Preprocess: 1.93ms
Frame 1659 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.90ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.84ms
Frame 1660 -> Crop: 0.09ms | Resize: 0.40ms | Bright: 0.41ms | Contrast: 0.85ms | Blur: 0.09ms | HSV Conv: 0.10ms | Total Preprocess: 1.94ms
Frame 1661 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.54ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.93ms
Frame 1662 -> Crop: 0.06ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.86ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.80ms
Frame 1663 -> Crop: 0.08ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.88ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.85ms
Frame 1664 -> Crop: 0.06ms | Resize: 0.45ms | Bright: 0.37ms | Contrast: 0.76ms | Blur: 0.06ms | HSV Conv: 0.09ms | Total Preprocess: 1.79ms
Frame 1665 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.88ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1666 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.87ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.90ms
Frame 1667 -> Crop: 0.05ms | Resize: 0.34ms | Bright: 0.40ms | Contrast: 0.86ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.83ms
Frame 1668 -> Crop: 0.05ms | Resize: 0.45ms | Bright: 0.39ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.92ms
Frame 1669 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.21ms | HSV Conv: 0.10ms | Total Preprocess: 1.89ms
Frame 1670 -> Crop: 0.05ms | Resize: 0.47ms | Bright: 0.40ms | Contrast: 0.99ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 2.07ms
Frame 1671 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.85ms | Blur: 0.10ms | HSV Conv: 0.10ms | Total Preprocess: 1.78ms
Frame 1672 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.93ms | Blur: 0.14ms | HSV Conv: 0.10ms | Total Preprocess: 2.04ms
Frame 1673 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.36ms | Contrast: 0.79ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.65ms
Frame 1674 -> Crop: 0.05ms | Resize: 0.36ms | Bright: 0.69ms | Contrast: 0.88ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 2.17ms
Frame 1675 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.37ms | Contrast: 0.85ms | Blur: 0.06ms | HSV Conv: 0.12ms | Total Preprocess: 1.77ms
Frame 1676 -> Crop: 0.07ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.81ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.74ms
Frame 1677 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.50ms | Contrast: 1.02ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 2.19ms
Frame 1678 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.37ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.73ms
Frame 1679 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.53ms | Contrast: 1.00ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 2.18ms
Frame 1680 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.81ms
Frame 1681 -> Crop: 0.05ms | Resize: 0.43ms | Bright: 0.39ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.90ms
Frame 1682 -> Crop: 0.06ms | Resize: 0.34ms | Bright: 0.38ms | Contrast: 0.83ms | Blur: 0.12ms | HSV Conv: 0.10ms | Total Preprocess: 1.83ms
Frame 1683 -> Crop: 0.05ms | Resize: 0.42ms | Bright: 0.37ms | Contrast: 0.92ms | Blur: 0.09ms | HSV Conv: 0.12ms | Total Preprocess: 1.97ms
Frame 1684 -> Crop: 0.05ms | Resize: 0.47ms | Bright: 0.35ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.89ms
Frame 1685 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.85ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.89ms
Frame 1686 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.35ms | Contrast: 0.86ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.77ms
Frame 1687 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.87ms
Frame 1688 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.40ms | Contrast: 0.89ms | Blur: 0.22ms | HSV Conv: 0.09ms | Total Preprocess: 1.98ms
Frame 1689 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.83ms | Blur: 0.08ms | HSV Conv: 0.15ms | Total Preprocess: 1.80ms
Frame 1690 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.35ms | Contrast: 0.87ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.75ms
Frame 1691 -> Crop: 0.05ms | Resize: 0.38ms | Bright: 0.38ms | Contrast: 0.90ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.89ms
Frame 1692 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.37ms | Contrast: 0.87ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.89ms
Frame 1693 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.36ms | Contrast: 0.80ms | Blur: 0.21ms | HSV Conv: 0.10ms | Total Preprocess: 1.82ms
Frame 1694 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.40ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.80ms
Frame 1695 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.37ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.79ms
Frame 1696 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.87ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.82ms
Frame 1697 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.38ms | Contrast: 0.90ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.91ms
Frame 1698 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.39ms | Contrast: 0.90ms | Blur: 0.24ms | HSV Conv: 0.10ms | Total Preprocess: 2.09ms
Frame 1699 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.39ms | Contrast: 0.83ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.76ms
Frame 1700 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.40ms | Contrast: 0.81ms | Blur: 0.21ms | HSV Conv: 0.11ms | Total Preprocess: 1.89ms
Frame 1701 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.39ms | Contrast: 0.84ms | Blur: 0.22ms | HSV Conv: 0.10ms | Total Preprocess: 2.01ms
Frame 1702 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.53ms | Contrast: 0.89ms | Blur: 0.06ms | HSV Conv: 0.13ms | Total Preprocess: 1.98ms
Frame 1703 -> Crop: 0.05ms | Resize: 0.34ms | Bright: 0.38ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.76ms
Frame 1704 -> Crop: 0.05ms | Resize: 0.42ms | Bright: 0.36ms | Contrast: 0.86ms | Blur: 0.11ms | HSV Conv: 0.11ms | Total Preprocess: 1.90ms
Frame 1705 -> Crop: 0.05ms | Resize: 0.34ms | Bright: 0.40ms | Contrast: 0.81ms | Blur: 0.24ms | HSV Conv: 0.10ms | Total Preprocess: 1.93ms
Frame 1706 -> Crop: 0.07ms | Resize: 0.47ms | Bright: 0.53ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 2.11ms
Frame 1707 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.82ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.76ms
Frame 1708 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.38ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.90ms
Frame 1709 -> Crop: 0.05ms | Resize: 0.25ms | Bright: 0.43ms | Contrast: 0.69ms | Blur: 0.23ms | HSV Conv: 0.08ms | Total Preprocess: 1.73ms
Frame 1710 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.49ms | Contrast: 0.78ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.80ms
Frame 1711 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.36ms | Contrast: 0.82ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.69ms
Frame 1712 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.91ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.80ms
Frame 1713 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.49ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.94ms
Frame 1714 -> Crop: 0.05ms | Resize: 0.30ms | Bright: 0.39ms | Contrast: 0.78ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.68ms
Frame 1715 -> Crop: 0.05ms | Resize: 0.40ms | Bright: 0.51ms | Contrast: 0.92ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 2.04ms
Frame 1716 -> Crop: 0.05ms | Resize: 0.47ms | Bright: 0.40ms | Contrast: 0.84ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.93ms
Frame 1717 -> Crop: 0.05ms | Resize: 0.42ms | Bright: 0.51ms | Contrast: 0.88ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 2.04ms
Frame 1718 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.79ms
Frame 1719 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.55ms | Contrast: 1.03ms | Blur: 0.22ms | HSV Conv: 0.10ms | Total Preprocess: 2.26ms
Frame 1720 -> Crop: 0.05ms | Resize: 0.47ms | Bright: 0.52ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 2.07ms
Frame 1721 -> Crop: 0.04ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.90ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.84ms
Frame 1722 -> Crop: 0.05ms | Resize: 0.36ms | Bright: 0.38ms | Contrast: 0.90ms | Blur: 0.08ms | HSV Conv: 0.10ms | Total Preprocess: 1.86ms
Frame 1723 -> Crop: 0.05ms | Resize: 0.41ms | Bright: 0.50ms | Contrast: 0.82ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.96ms
Frame 1724 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.54ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 2.03ms
Frame 1725 -> Crop: 0.06ms | Resize: 0.32ms | Bright: 0.56ms | Contrast: 0.89ms | Blur: 0.23ms | HSV Conv: 0.10ms | Total Preprocess: 2.16ms
Frame 1726 -> Crop: 0.04ms | Resize: 0.32ms | Bright: 0.38ms | Contrast: 0.87ms | Blur: 0.23ms | HSV Conv: 0.11ms | Total Preprocess: 1.96ms
Frame 1727 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.36ms | Contrast: 0.82ms | Blur: 0.13ms | HSV Conv: 0.10ms | Total Preprocess: 1.78ms
Frame 1728 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.39ms | Contrast: 0.94ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.99ms
Frame 1729 -> Crop: 0.05ms | Resize: 0.45ms | Bright: 0.53ms | Contrast: 0.88ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 2.06ms
Frame 1730 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.81ms
Frame 1731 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.37ms | Contrast: 0.89ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.81ms
Frame 1732 -> Crop: 0.06ms | Resize: 0.31ms | Bright: 0.39ms | Contrast: 0.89ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.82ms
Frame 1733 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.82ms | Blur: 0.08ms | HSV Conv: 0.09ms | Total Preprocess: 1.75ms
Frame 1734 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.53ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.91ms
Frame 1735 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.85ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.79ms
Frame 1736 -> Crop: 0.05ms | Resize: 0.29ms | Bright: 0.35ms | Contrast: 0.77ms | Blur: 0.20ms | HSV Conv: 0.10ms | Total Preprocess: 1.76ms
Frame 1737 -> Crop: 0.06ms | Resize: 0.29ms | Bright: 0.49ms | Contrast: 0.83ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.83ms
Frame 1738 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.38ms | Contrast: 0.86ms | Blur: 0.07ms | HSV Conv: 0.11ms | Total Preprocess: 1.78ms
Frame 1739 -> Crop: 0.05ms | Resize: 0.44ms | Bright: 0.46ms | Contrast: 0.83ms | Blur: 0.06ms | HSV Conv: 0.11ms | Total Preprocess: 1.94ms
Frame 1740 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.39ms | Contrast: 0.86ms | Blur: 0.08ms | HSV Conv: 0.12ms | Total Preprocess: 1.83ms
Frame 1741 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.39ms | Contrast: 0.98ms | Blur: 0.07ms | HSV Conv: 0.10ms | Total Preprocess: 1.90ms
Frame 1742 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.38ms | Contrast: 0.85ms | Blur: 0.06ms | HSV Conv: 0.10ms | Total Preprocess: 1.78ms
Frame 1743 -> Crop: 0.05ms | Resize: 0.33ms | Bright: 0.49ms | Contrast: 0.89ms | Blur: 0.18ms | HSV Conv: 0.10ms | Total Preprocess: 2.04ms
Frame 1744 -> Crop: 0.05ms | Resize: 0.32ms | Bright: 0.35ms | Contrast: 0.81ms | Blur: 0.07ms | HSV Conv: 0.12ms | Total Preprocess: 1.72ms
Frame 1745 -> Crop: 0.05ms | Resize: 0.39ms | Bright: 0.41ms | Contrast: 0.85ms | Blur: 0.11ms | HSV Conv: 0.10ms | Total Preprocess: 1.91ms
Frame 1746 -> Crop: 0.05ms | Resize: 0.31ms | Bright: 0.38ms | Contrast: 0.85ms | Blur: 0.08ms | HSV Conv: 0.11ms | Total Preprocess: 1.78ms
